# position global 1dels 2dels 3dels 4dels 5dels 10dels 15dels 20dels 25dels 30dels 35dels 40dels 45dels 50dels
101 0.08827560822896852 0.05312517492184434 0.04646949384531092 0.07226058523989409 0.050055194520276944 0.09636581600695825 0.08115782165966132 0.1396473879747687 0.15024729070453843 0.14731590055213536 0.06845523847321683 0.06773634361988455 0.09907988197058656 0.07606951474531269 0.08787287097117026 
102 0.06505846729379682 0.03483368168734347 0.028852533680670065 0.06487832604824356 0.03779961231153531 0.0799960698484927 0.0699366434725812 0.11407771371628957 0.12039875222855215 0.08243541329870013 0.036591610615068854 0.03975632531098357 0.07813959882066948 0.05341675128415462 0.06970550978987071 
103 0.04693351333523775 0.017488225229741545 0.016481084490432882 0.041992584325676784 0.02718506587153521 0.057489508259739065 0.05789773161077192 0.09605501189233066 0.09787405253781423 0.04655757577985815 0.021838271771445514 0.020535928920204092 0.05951954318709841 0.054344931985634226 0.041809670831045774 
104 0.027294717727361018 0.0049861586270757196 -0.002649396846462361 0.02154749583463619 0.013325846501910677 0.03377269492027901 0.03972017071974341 0.07028674376303161 0.07384077759221197 0.02520393822106254 0.0042646567396488495 0.0030715331390547018 0.0355291434954097 0.04292797047570645 0.01629831499974575 
105 0.013404193478735256 -0.009519710159480506 -0.013960327343443412 0.006749263980803613 0.011258052921379092 0.01638893749522816 0.03661080660442094 0.040915256500436877 0.046960719733166414 0.01318716269069047 -0.0070419878903029975 -0.004628182388154468 0.03018182865654284 0.02829970262272051 -0.007742814721713943 
106 0.017797828640967354 -0.013760472006904539 -0.015614436085326151 0.010950269297906089 0.018984995624121346 0.018877095424752178 0.0447816410348601 0.04704668954760358 0.043112599876473735 0.027565909348092714 -0.0040075882188077535 0.006094078152369449 0.03385159604182129 0.026738055092313282 0.004549167844267597 
107 0.027509870669820437 -0.015471714735736383 -0.007690916106437863 0.01135737760768011 0.018739199552819552 0.025155400244586783 0.04335075817194313 0.06447855621966751 0.05053830870344555 0.04961514101710954 0.02395648365658084 0.026655120542565337 0.03629373223413537 0.03131279881930282 0.026847943449823827 
108 0.034715177923697244 -0.014124424980134177 0.0012932295228140704 0.009910128477873101 0.026679536395943258 0.035404468386315516 0.042749304181470694 0.06587788311178118 0.05584107503797648 0.0570257397838468 0.035361412457304 0.039731750289782874 0.051350325163880946 0.03983059514389442 0.0390814679590122 
109 0.028191321669768503 -0.013106720675006645 0.003899469068176329 0.007853481854628157 0.03145569576733109 0.03767813518707958 0.0365664265457064 0.057357864092369946 0.04335046193002692 0.037475148831129575 0.02359328968714499 0.03049135943900426 0.038277408654995 0.024455198249504095 0.03533128474466935 
110 0.021207565408116663 -0.016442071031868025 0.002710361330035828 0.0035330237125132686 0.02958825025435885 0.03390505944133041 0.025936114824189952 0.05533286946677742 0.03585388153369525 0.02322706074389844 0.017784918885089897 0.017693576037545854 0.02522666210533911 0.016973446775195175 0.025582761635531862 
111 0.023402101243494053 -0.0034434682483075484 0.010156365573174451 0.012300695194550137 0.04008952565926031 0.038274190663058955 0.02869909391353681 0.05271290865630448 0.02980011096942014 0.01521990997154833 0.013388804759490296 0.01644486073294212 0.03177289880534391 0.015235536281723566 0.02697798447687087 
112 0.026868496640704197 0.008035743050815523 0.013461894542882607 0.015473837453749199 0.04378449586571891 0.038900711948402084 0.028959190377758858 0.05645590503453776 0.02911010249270233 0.018503558351168382 0.008096903675197565 0.015935107802893703 0.0446944357603467 0.02079784354111708 0.03394922307256799 
113 0.031763060898066936 0.015840923939558698 0.014788362094718384 0.016176962679771582 0.04337167410356751 0.035757978284148804 0.021503280698988242 0.05789076890697428 0.03303258649859899 0.029456553726369905 0.020993615929047835 0.027397163809669188 0.056372159271867485 0.030728389327579105 0.04137243330207715 
114 0.028020531052166966 0.01096692017530786 0.00538670972612849 0.006760623815646557 0.03684226225760797 0.0313257043860601 0.01753031142972042 0.05335441545524416 0.029886845043026786 0.03003335174447337 0.024284854187251882 0.028576119671043062 0.0503412631310241 0.03254785702643788 0.03445019668136493 
115 0.032902861427468 0.009432904288503447 0.008753094563146659 0.01615846898313104 0.03215400935761053 0.03641742637938903 0.019160251065538585 0.05362735886087184 0.03578092629831047 0.0365213001769227 0.03074949771832582 0.029559323127115827 0.06079200872457663 0.04570989478312313 0.04582359565798613 
116 0.030330762850814225 0.004236295162345182 0.0063916735956487 0.018595403286169983 0.02659412887472931 0.03238474803232828 0.018905997538550295 0.04005147978753642 0.033381715588049886 0.03296728991399029 0.02696703816180205 0.024825823528174633 0.060002271036741446 0.047948353356831765 0.05137846204850097 
117 0.03288549480924929 0.006111214599113964 0.01082597430655779 0.017727042849141877 0.024944004821285736 0.035010621535452556 0.023229807131253007 0.03331527315208242 0.03852256541570692 0.03495141776143578 0.03332311134790045 0.025608240474955538 0.06807603805527272 0.05452595150078259 0.05422566437854865 
118 0.03577817850193267 0.014672775246394433 0.017417704069191478 0.024091825693958926 0.026935590130391585 0.037650250099069256 0.02382905537129433 0.03323191514189964 0.04240959660983653 0.03810428564235248 0.03336114974189647 0.03197682871563372 0.06598870306682716 0.05182157242026608 0.0594032470780453 
119 0.03925610356489405 0.019368859630334485 0.013902504160101444 0.024616365492783916 0.028728085044973515 0.035177615529932385 0.021629429532495095 0.03510403907900799 0.0437162403821348 0.04016819450342348 0.03674849046661976 0.04187137598150755 0.07847851358174178 0.06314032323096172 0.06693541329249882 
120 0.04964844784761709 0.019864909661134172 0.017994038869250814 0.0316779734867733 0.0327017503803649 0.04076200955752167 0.024022472641901653 0.04237930886749744 0.05760651677068365 0.05024651066401044 0.053479986419921674 0.059001985310878406 0.09578804560270686 0.08541178168594477 0.08414097994804962 
121 0.05794011074661282 0.02216750048787656 0.013538494771189007 0.035791808545739906 0.03224894386889165 0.040304915870807964 0.035894699932454255 0.0600828249601423 0.0706686516149738 0.060323245598421914 0.07334680025983739 0.06628565168958132 0.10626323551904465 0.09585278455652894 0.0983919927770897 
122 0.056884724876945084 0.02209327128021604 0.017204269973616067 0.035690508511623094 0.03998557244864233 0.04061658983339504 0.03358402737487056 0.04923067090295053 0.06754994415045301 0.061143897772622434 0.07806696954042279 0.07159989791100094 0.09947094016069508 0.09227060565384844 0.0878789827628748 
123 0.045897810366003836 0.012775896998641423 0.015576185003730052 0.029480635967475282 0.03006477258619298 0.03309867095129621 0.02355021788013607 0.03452297856254574 0.05315407995369325 0.05033196367109009 0.06729508159784156 0.06017630104953251 0.08317775710772568 0.07718161313045695 0.07218319066369584 
124 0.03816961632109191 0.012118916513052766 0.011265712557289934 0.02313705864141612 0.025903169577534656 0.02495774087269939 0.015846523474922918 0.028132212719309466 0.04709231904201439 0.042660677072045204 0.05081503771000026 0.057208698242014744 0.07190323421658874 0.06711590964321575 0.056217418213182616 
125 0.03369987651931709 0.011479343188639529 0.008311123492819306 0.01843285230595658 0.022014547770066086 0.02209943003140294 0.015164667485437459 0.02173005459057153 0.039000359650775585 0.03955786244305839 0.038839528378390525 0.04499093402312655 0.07152485733531615 0.06689606484640885 0.05175664572846986 
