# position global 1dels 2dels 3dels 4dels 5dels 10dels 15dels 20dels 25dels 30dels 35dels 40dels 45dels 50dels
101 2.9108201234160718 1.3130813283249914 1.6661158570217793 2.051983172266367 2.2685776597916365 2.4360763042058444 2.931498711728461 3.0707964569305934 3.2375866380660736 3.2983410182783555 3.549785246631309 3.7446607883701093 3.673382846621383 3.6907585291671023 3.802974573931363 
102 2.6025443175709446 1.08449096910631 1.396143957397068 1.7305837334991343 1.9867278366660603 2.1016435098661836 2.56380790518538 2.7578354977012203 2.937807871041709 2.977757705000178 3.279175845358903 3.4034757524290016 3.344918210413236 3.4001419382731553 3.460349107778539 
103 2.4096317283470996 0.9365109478170308 1.2863005811015658 1.522536260860238 1.7569895633555845 1.9061185351952052 2.3670329447218075 2.614153924837677 2.7322859133047244 2.817310820705462 3.0765810408789713 3.1148301628886363 3.125958340018241 3.227272292310053 3.241948240250356 
104 2.239024960620014 0.8319697624416325 1.1123641030207583 1.3685197874165502 1.556305294560819 1.707395846573433 2.1795239673846356 2.4864890248035105 2.5581746917778614 2.651779798962119 2.8932502281586183 2.9282144410077144 2.969725279845739 3.0412769425617183 3.0539719494015647 
105 2.0728960219300787 0.8037657486706998 0.9966266927787961 1.2357940396611766 1.416403156934089 1.5140925453808458 2.023162435385408 2.2784666646818836 2.3397133413644466 2.482371734503999 2.705077004468331 2.7570068114378516 2.8016489811131113 2.790191345403922 2.870776413035334 
106 1.9754639708178057 0.7626736058607415 0.9563901446178209 1.172727674007957 1.3285494474126867 1.442118425669495 1.927888020442228 2.1817967700381713 2.247986429230557 2.372898900310507 2.5683180897198974 2.650242770552947 2.6710125304803136 2.642732015347288 2.7255534916049107 
107 1.939989311279892 0.7437493979036445 0.9780559275273899 1.1753176290556562 1.3314879706351792 1.45160479192194 1.8869538290436034 2.1275590653159324 2.243499711275568 2.2885604744452968 2.4424774457583354 2.593777733559826 2.6143753841379573 2.595355303341358 2.680903827533496 
108 1.8858328599714393 0.7075807663432043 0.9596447920646484 1.1307497003574876 1.3057012196714823 1.41286957767058 1.8197765737594433 2.0400602871973077 2.169180566668872 2.2111092821187586 2.3887429889863263 2.5401813214611955 2.547303158631738 2.5684028099405434 2.5938470543458836 
109 1.822792831452281 0.6764747522751193 0.9338775196866395 1.0812608224586995 1.2468394153831737 1.3637432941661825 1.7605195167924939 1.944217975676093 2.118858371106306 2.11667733911268 2.3150282121434125 2.438973006047966 2.4599455291171215 2.5396492305252703 2.518794832466922 
110 1.7594236529263854 0.6386902812841635 0.9006612038293828 1.0642084753615342 1.2074858578773116 1.300698714390595 1.6746672995912735 1.857204129911021 2.016576062436472 2.0586044067179152 2.2674827427544946 2.340882834273656 2.3529939099547135 2.4822517438727982 2.4657372110083866 
111 1.7010683103328392 0.6103331460618365 0.8571821608636513 1.0279535819032273 1.1510333601282843 1.248404780702328 1.5910591013993518 1.7910278523130332 1.971421054186983 2.0151234959207245 2.2125754306210155 2.2289369126813745 2.2800974819354876 2.388529746530676 2.4384659312803936 
112 1.6458919292029108 0.5889430521790684 0.8103213913035965 0.989613738440097 1.1128822273147778 1.2131788322412576 1.521522419808857 1.758281713723932 1.9196059863923236 1.9399297180641546 2.118194480243891 2.14184849833011 2.2154792703190402 2.3248286777664084 2.384930381592227 
113 1.599920348512852 0.5890868076972855 0.7673594790800264 0.9617032476636883 1.0585989872380872 1.1306482697607803 1.452349544441776 1.7096022883000044 1.8253646699046304 1.8864489972980196 2.0554726767755973 2.097777343677886 2.1847814687444105 2.305643526234612 2.3714833596007123 
114 1.5444857234265312 0.5853316896752733 0.7224459754348914 0.9114182315310749 0.9983533394739872 1.0710520196171651 1.390057098176968 1.6663777239015414 1.7326705729154277 1.7944803860222256 1.9417533633731852 2.0483675940567445 2.1305158507246365 2.2945915185545394 2.33270721693089 
115 1.5289039571229568 0.570687109131265 0.7035952663906351 0.893435742682193 0.9887315050843001 1.0600230660648837 1.4039076977600289 1.6030718746210701 1.6954532676554996 1.746897750202188 1.9082538913614433 2.0149189186967598 2.1248095839380765 2.3197468513472566 2.3679312103067045 
116 1.4677046212090905 0.5342922256774562 0.6625183333050642 0.8249314460053994 0.9440903140671614 0.9936330320651667 1.344290839784279 1.5015412956987142 1.6149122100744702 1.6855575384780193 1.8284987771182368 1.972994684425876 2.0557961295209317 2.268142105768741 2.313339184023455 
117 1.4294664308215008 0.5188600703120173 0.6541277331599965 0.8164177364684726 0.9385150849721609 0.9904284316975878 1.2987948254063635 1.4442318149302655 1.5574147708751198 1.6406777431287036 1.7588590687229424 1.9395404976264734 1.9846662089692089 2.191696969262988 2.274453531257955 
118 1.385872338511659 0.48715330330911644 0.6445148421289836 0.7962385506171116 0.9186405392531029 0.9585921190249272 1.2391813964322242 1.406427892028915 1.5199539033981126 1.5823141098978883 1.7109676670073253 1.9073786857318629 1.8936613157252666 2.0926076659242896 2.2416327828353984 
119 1.3272044442804032 0.4577412216403032 0.6057953207645477 0.7680540489292711 0.8836829971277573 0.9126159169556802 1.209779232566797 1.3585568591155825 1.464122550130881 1.5122956608831766 1.6288870713966968 1.7818364317525759 1.8213620063480225 2.007780711420737 2.1637352988860035 
