# position global 1dels 2dels 3dels 4dels 5dels
1 -0.024047062505835 -0.007321386808889501 0.008431600947217502 -0.01926782046738 -0.038156428976009 -0.054922712951303375 
2 -0.0278026518565792 -0.0096341612868905 0.0026619633748757973 -0.0201589334006135 -0.03497989598099001 -0.04992041415075172 
3 -0.0269387056602325 -0.010737143288195002 -3.2823551679998885e-05 -0.0230179162322475 -0.0353394023821815 -0.0448937303309511 
4 -0.019499632858634 -0.009633905203403001 -0.0027753838314635002 -0.018849886739954504 -0.031896851134872006 -0.04663759186780682 
5 -0.020288256858218 -0.011140844773826496 -0.0007661990109595003 -0.01587443451435 -0.031153862581382998 -0.03947226284316543 
6 -0.016629443014302997 -0.004465484162072998 0.001289619637258001 -0.011723508275360001 -0.027106897442178 -0.037343852003077355 
7 -0.015748139292432798 -0.0011414238779415 0.0029793121879624993 -0.007260636565042 -0.023716706622526004 -0.030065973336404535 
8 -0.013372670244124502 0.00036552516567950127 0.0016542135602985034 -0.008601341963726 -0.0159120078968435 -0.022503553278488093 
9 -0.009579641152534199 0.0019495813033929992 0.002975123100170999 -0.0042796253408360005 -0.014478589330656502 -0.013508076882886499 
10 -0.005128443248799499 0.0035750049097699986 0.005208953883887901 -0.000501978500274998 -0.0096188931896575 -0.006314560139174088 
11 -0.0038498267623243505 0.0027427144888385003 0.0035460864681782995 0.002658342553196651 -0.011075360604779998 0.001967097505077497 
12 -0.001259523150109701 0.001318027332797499 0.0004906808962314998 0.0055295192031058005 -0.006150503857542 0.004587035800144427 
13 -0.0020655132885406503 0.002735891449454999 0.0014996831347826988 0.010437492104698047 -0.004010709134685498 0.002364818790711992 
14 -0.003292249505751949 0.0028387509782849987 0.000899739600391501 0.00809045565510335 -0.005870305414364502 0.0003998264075496667 
15 -0.004984001207713498 0.0017641118157684988 -0.0008794238904195012 0.006136283139595801 -0.0025646966958264975 0.00358827096821805 
16 -0.0082668605838315 -0.00040572754097800007 -0.004274710960437398 0.001310922021031501 -0.002316847899213501 0.0018687429016890243 
17 -0.008213272156611499 0.0014093479761614998 -0.007572938862884501 -6.0336745424501e-05 -0.0022260066575405 0.005943825091405525 
18 -0.0072961587920155 0.0026058594225470016 -0.006711725853289999 0.0015751230489124992 -0.0015576376545711997 0.0020602932524503292 
19 -0.0079163490098989 0.004816740954566501 -0.004265437350117 0.0010270293038047986 -0.0023682320805601996 0.0046282766548886856 
20 -0.0054081291604675015 0.0035914691740603004 -0.0026066347452484997 0.0021732537640159993 -0.0003426870049791987 0.003861810592138226 
21 -0.005555967676130501 0.0023446215799215013 -0.0018335700314177983 0.0010067493472409996 -0.002048213777679699 0.0008652725975327586 
22 -0.004978349585382 0.0019078881455726992 -0.002027055851403 -0.00013143254634699993 -0.0027071708262363 -0.0034406372441256865 
23 -0.003833438763859001 0.003664882552441001 -0.005603235629724501 1.7969090583851076e-05 -0.0025788074266327493 -0.005930967927246722 
24 -0.004736957565768 0.0033463286543906007 -0.0049252702663625005 -0.0007792003216244986 -0.0016268761325582994 -0.006942267147753981 
25 -0.0060169175339422004 0.0025495596818909997 -0.005667097765330398 0.003688274563637301 -0.0010349756592035 -0.00910418146691377 
26 -0.005656800268747198 0.0041465492373365005 -0.0038387089999779994 0.0017169732031900012 -0.0018196551880982992 -0.009098569850484713 
27 -0.0060142159428353 0.0052312089727284995 -0.002136911255482299 0.003003838145084501 -0.002180069594745301 -0.008183678120349445 
28 -0.005560849807704999 0.0055195774517965 -0.0010308057742127001 0.0008033145732484994 -0.0058822889651002 -0.006367021870656616 
29 -0.0063255770419284995 0.004778807928657801 -0.0020833512507508986 0.000879113568714501 -0.004492244352858249 -0.007811968024087923 
30 -0.007587069983881699 0.0043636776061035 -0.0023057303176713 0.0006726590023763006 -0.0054112006050973 -0.006177690116848949 
31 -0.0082609434981522 0.0031074290596784996 -0.0022100678304776997 0.0022299800527605016 -0.0082646932160633 -0.003651215784905595 
32 -0.007007390357873499 0.0022255404369895004 -0.0014124935603167992 0.0043090993997115 -0.0079038814057963 -0.004885517080013667 
33 -0.0066500868596624995 0.0013388952966919992 -0.00047942189570409965 0.0028013610626793 -0.0066257645731123485 -0.006225371793560659 
34 -0.005992202382721 0.0010558056404074998 0.00018355476928270004 -0.0004106463658501987 -0.007098724228849349 -0.005685279877900523 
35 -0.006819697409804002 0.0005036186323133005 0.0007660254075057001 -0.0008439512423437001 -0.01003104368321435 -0.007361467660903902 
36 -0.0050145459486695 0.002109901380128001 0.0017799706707261997 0.0008148107920940003 -0.00930118507546085 -0.007653759649645905 
37 -0.0058062621433398005 0.0019337225369156009 0.0038565639881191997 0.0017997563677550005 -0.0107325367069673 -0.005745943302594759 
38 -0.0041277793209348 0.0014018493663955998 0.006731613421265699 0.0033564004422422 -0.008242187027505848 -0.004632217486345639 
39 -0.0036695168800286986 0.0003881505450884008 0.0075571080176057 0.005435489194407002 -0.0096697890136954 -0.004187871574538537 
40 -0.002359965922872799 0.0012502258201854005 0.0088496981738925 0.0055977462475995015 -0.0063513547688208 -0.0017121719659567427 
41 -0.0017727353160165986 0.0009372409074065012 0.006948137688942001 0.007407718183329 -0.0038109180639158487 -0.0065251299468648705 
42 0.0016445423718384994 0.0012005893040624993 0.0073296774004177 0.007119672927069 -0.0021055089518616983 -0.004876901079370579 
43 -0.00011570349956629888 0.0007891203661893009 0.0063146944458827 0.008297191433323 -0.0006010333503295488 -0.0028960825088720577 
44 0.0005189692985482009 0.002841507750651799 0.008532693163204501 0.007391819997160502 0.0009529446126555503 0.00020733259779019336 
