# position global 1dels 2dels 3dels 4dels 5dels 10dels 15dels 20dels 25dels 30dels 35dels 40dels 45dels 50dels
151 4.082235625607132 1.9015970957768915 2.5592743612002287 3.0133965419825963 3.3170386068255766 3.5456850724062114 4.258574536460123 4.440054038047676 4.809890211522925 4.753581746753878 5.017599539608024 4.895920381467485 4.882091299975074 4.846422762379576 4.906696975141037 
152 3.722317467453852 1.6202606193762816 2.226544055400111 2.635137138420488 3.010814514375166 3.1823355952863617 3.8930131652429236 4.05139302940012 4.300145273990738 4.423472398432714 4.5565603522024425 4.465218103327155 4.5783595652833595 4.574103589777681 4.590247230293058 
153 3.5431008946573104 1.518264150998233 2.1067797548297866 2.4917527664969983 2.7915877406139695 2.992545602649583 3.740941791176334 3.8548466848833822 4.139981422901496 4.178961809871271 4.343514045010358 4.295566531286694 4.327377983309188 4.426199677388282 4.388546450243342 
154 3.359192491751804 1.4356556442356827 1.9699425390095953 2.300792186239296 2.649144555796934 2.829379575306228 3.5506304486904097 3.701437424775542 3.9487893917883 3.960202898847784 4.121353683520099 4.081910950940007 4.13829759613026 4.1445333631579935 4.1885419759070865 
155 3.1609824249734384 1.3189221369906807 1.8133987932103603 2.0734745273282478 2.4278918728420513 2.6248179027188785 3.24469871994027 3.485352292736522 3.647268866490578 3.7853107123152636 3.9448437207977536 3.8872336883753285 3.9225189722373686 3.942217320929068 4.126755132436576 
156 3.0371299528435944 1.21707723280169 1.7023199617971025 2.006547544858889 2.3060929020745577 2.5512358221248066 3.1116840691565 3.3121890606885263 3.5162494545204916 3.62707909948347 3.778625014981393 3.7240591309578557 3.768367260533104 3.876378340009873 4.013033688239648 
157 2.889642844423784 1.14642972542252 1.55468217339826 1.9089212275771203 2.17589046532966 2.392879899714292 2.9697934909561106 3.1783693422720827 3.3605918634591387 3.4339360717813006 3.6447748397735493 3.5952454640567155 3.6361744614991083 3.6919896329606487 3.7553014010417174 
158 2.721975689384368 1.0852320842272885 1.5191613155844097 1.7866195614208058 2.016570097348298 2.2066441390023073 2.8104999744963415 3.001354309575325 3.148655915862267 3.2291256656917087 3.4621846776141556 3.421422890461521 3.451507505758518 3.4757302152023786 3.482220654459371 
159 2.586970632731563 1.0470848168147253 1.4296243059686757 1.6552356524741532 1.8841700972309559 2.057146231115379 2.6389892165203173 2.8505109642143296 3.0029380036182367 3.01696346938304 3.2600771408262035 3.2923933341289415 3.285926194265526 3.349920236093485 3.4373296151561137 
160 2.434523848347512 0.9554293054558419 1.3265306422946226 1.5481412321669457 1.7890400591340072 1.9068787000441003 2.4831545382989013 2.768035651540532 2.8356523453159577 2.8248461098956885 3.080643551274603 3.04382640425709 3.1117754856204907 3.1644028943826297 3.2362984220510915 
161 2.3023311151363868 0.9074020445566315 1.2772061976982212 1.4757374147618336 1.7158441417390249 1.7960796919196045 2.269185394571755 2.557631305156414 2.6482971045288095 2.712688586087767 2.9277598719044846 2.84797810462055 3.012528123654288 3.056509905639091 3.019488455687925 
162 2.209900835443922 0.850523771828658 1.204972582174962 1.367513956841056 1.6082903042986205 1.6512053566475249 2.1487578216701304 2.454871738671872 2.549165316700128 2.649664118305208 2.842729307917257 2.717784835161502 2.917769840641634 3.0279713094219622 2.9320030102960764 
163 2.1311310249916735 0.7972745444978433 1.1453103955344035 1.3348597503193742 1.559202175044852 1.635689553806531 2.0951314993722185 2.32418671081379 2.42996899771253 2.5649248713322987 2.7511263055551805 2.5845500496896103 2.837572055635533 2.9254389508101872 2.8402375622439378 
164 2.0519911357645637 0.7568909700106772 1.1173970268257276 1.324294347134051 1.503284675858459 1.568399362068688 2.0169995856236724 2.200299390849492 2.3117329453889615 2.435010445010609 2.682029278779467 2.541804252018914 2.7320807687349298 2.782229316234767 2.748867102761047 
165 1.9664543728650066 0.7349776682195636 1.0780230551043373 1.2733223267483291 1.4584007066086986 1.5423124113665478 1.8720618956638109 2.074686447582455 2.2141774643320904 2.3589796903389093 2.5630094233612235 2.4180355434591636 2.5965792243908363 2.6884043818477448 2.6492614373212717 
166 1.864268525778399 0.7079854348103984 1.0279645246773335 1.1936556590283294 1.3779886074628895 1.4591974805062087 1.7548451702707788 1.976748745333273 2.1070517454962983 2.262104740322566 2.404448169771916 2.3237146855643567 2.4477981558365354 2.523189120492555 2.526650007473467 
167 1.829824067448489 0.6870859490222682 0.9587496228095427 1.1302515757798701 1.320544123853479 1.3807594342379323 1.698637351942371 1.9423699848576785 2.0654786868384987 2.2505141922645007 2.3612641254979567 2.3596649081697563 2.433708111416526 2.5596780373976227 2.4653820654364287 
168 1.7858176748330603 0.6527912429353353 0.8883818498406815 1.1078325548907328 1.2508728177733213 1.3239968346657633 1.6692946081684776 1.8550332628219266 1.997584620547569 2.2250882234513685 2.3498040613571165 2.319936979224121 2.361505881692365 2.5629511006515546 2.4284107241028132 
169 1.773273054061283 0.6587288112346419 0.885258496791459 1.115975802454243 1.2513042386227957 1.323869912405632 1.6712092603412652 1.8233828619108006 1.9823790716710696 2.2091949228877636 2.3010754153007276 2.291454213637909 2.344251685058418 2.572130887356447 2.3863491780624893 
170 1.726088402230528 0.6478772224749649 0.86346686864438 1.0822133176420965 1.255362510182212 1.2875094669963218 1.6341305456652184 1.764383479323614 1.945364582456844 2.1192166473052905 2.2232626636047503 2.238308287601022 2.274751179731491 2.4686564158657336 2.349387041196439 
171 1.6378303322407475 0.6062491326977827 0.820505695147603 1.0346752241247428 1.183619946403888 1.214636132619979 1.5103493345508991 1.6665857793314747 1.8248932600933203 1.9840481955415445 2.1203133970643466 2.150183848187736 2.172640972855431 2.3471416277159025 2.2805025871613136 
172 1.5683681718149367 0.594396648351376 0.7741615429543818 0.9983997452704916 1.1285182286712394 1.1516904663407064 1.397395538982816 1.608415542117921 1.7586611300612203 1.8888955582009996 2.045825393398377 2.073670094358761 2.09426463460817 2.233710066071378 2.1997349953331975 
173 1.5154943458833512 0.5906106065203333 0.7572978961213116 0.9576991268247218 1.083277211554096 1.1424019275589024 1.3716995384097008 1.594684583568928 1.7147137446647385 1.807105806777024 1.934819993939962 1.988297099709556 2.028156791149338 2.12596147115175 2.1130715800390507 
