# position global 1dels 2dels 3dels 4dels 5dels 10dels 15dels 20dels 25dels 30dels 35dels 40dels 45dels 50dels
151 0.0005775827946928551 0.03332752997325 0.01450467361325 -0.016939661163550005 0.0038408427240000124 0.013891279808999993 -0.003474013823025011 0.002632065806574996 -0.02343255501225001 -0.021873808492499994 -0.019654308319999994 0.00864834088225 -0.000530003907049994 0.006384547742250007 0.010761229293499998 
152 0.01935587344852322 0.024958098364500005 0.018573308909750005 0.0004384654328499966 0.008578513542124999 0.034145950102750004 0.0335891440115 0.024282433193749998 0.01094852070185 -0.008332862615749996 -0.008699910127275008 -0.0001951957795000041 0.045083787828625 0.0472722784955 0.040339696218649995 
153 0.013585228011042854 0.011807531710499997 0.009492657936999997 -0.021334061882800005 -0.010337757454499998 0.02146142279875 0.039136125349500006 0.012838455563750002 0.011537972975750009 0.0008117384007250017 -0.008872604707750004 -0.006988183574824994 0.0354431862635 0.055739884510999996 0.039456824264000004 
154 0.025272051721512503 0.0037903440970750014 0.00019241354482500838 -0.019191702716649998 -0.0002539221262500178 0.0171263475165 0.0523031744875 0.016677439129499993 0.02699351504405 0.034012882258499993 0.027225843317000002 0.02706730564275 0.03693288878 0.061039340823875014 0.06989285430250002 
155 0.007722752761628574 -0.0037715912092750052 -0.007776834990749998 -0.039055771303500006 -0.02610429718325 -0.01613692974574999 0.023465106327849997 0.006477604442999995 0.0017046888787500053 0.016956820887749996 0.023160893219375006 0.022927354344250018 0.0036907862253499958 0.043472196654499994 0.0591085121145 
156 0.005867090436517858 -0.001222991314199998 0.004964370952500002 -0.0404135306342 -0.025433025092425007 -0.029207370524575 0.0041070980057499986 -0.0034748742260000006 0.014481011582 0.01340410806274999 0.024566303014900003 0.024741251431149996 0.0007742652854500029 0.041496946677949995 0.053355702890199995 
157 0.0007546763185766088 0.0016192738589500023 -0.003330591290950002 -0.03517519776525001 -0.0329650471080025 -0.03446551048569999 -0.008925006836999998 -0.010759591890902491 0.004502485538200002 0.012182820740499999 0.0249683354489775 0.013933094524200005 -0.017576282614100006 0.03505012479915001 0.061506561541999995 
158 -0.0011669376708242842 -0.0014030517662574971 -0.015578870581302497 -0.0317372738608 -0.034091816231274996 -0.03326303478414999 -0.018599553842050007 -0.011159459446652496 -0.006247643182924996 0.014014925519274999 0.009976108134597489 0.012570135560750003 -0.00793275568799999 0.03829510239225 0.068820060385 
159 -0.012493008110397861 -0.011724347153844997 -0.02126340880857749 -0.03755654234392251 -0.05294982407374999 -0.044023503917024996 -0.024376963378224994 -0.02256073148949999 -0.022703872318525 0.0006265877087500051 0.0012485200528250093 0.007564979318374997 -0.012582419096924995 0.013359766227499993 0.05203964572727499 
160 -0.00778611003742714 -0.005854237002224997 -0.016068606935947492 -0.03360748474959751 -0.0485689503039975 -0.0460018517859775 -0.015891129062049994 -0.010967960514707494 -0.002824913374549986 -0.012492184480052498 0.009794680113750003 0.015420754696400005 -0.0067617360123 0.014898919783350003 0.049919159103925005 
161 0.006092499098041784 0.00959910634317 -0.0019167695256250075 -0.013432842249702499 -0.030658294466627496 -0.03666841575497501 -0.012802985495950004 -0.0029036243820525043 0.016327301928499998 0.007790628013150016 0.022397649482075007 0.029967805665225 0.008576468126147502 0.031799689079474995 0.057219270609775 
162 0.01249029412139036 -0.003681827923805004 -0.0187884812534 -0.018890540274295 -0.03496538461554749 -0.033846329131575 -0.0095402262282275 0.002782686111719997 0.018077111617297498 0.019068237455774992 0.034881819835500004 0.05797056210987499 0.0379251728020975 0.060499393749375005 0.063371923444675 
163 0.01233814266705482 -0.0016781639046724978 -0.014414140878552506 -0.013401212893122499 -0.030685668836250003 -0.027058384099272498 -0.004715647363152506 0.01670676734172249 0.0225722853319275 0.0230105217725225 0.018746236644400012 0.05676174685012251 0.03279883161822 0.0445721943221 0.04951863143277499 
164 0.013798283989157497 0.002970717974622495 -0.011251025409427498 0.0005987748865975027 -0.024831824130225007 -0.004979797366052499 0.008869836723500009 0.014607657091804999 0.013111226637199993 0.015771130519700003 0.010696800859250004 0.046501511738352506 0.021573233875702504 0.04552881230908 0.0540089201381 
165 0.016531539321245358 0.00047671161939999787 -0.012342921017955 -0.004220848275895001 -0.021103852275647497 -0.0056337444234000065 0.010178825250042494 0.012402789116879993 0.026171011740107487 0.0273983122383975 0.004948658163024997 0.0408732042196 0.048031800867897496 0.0427048597022075 0.061556743572775 
166 0.011502948676699286 -0.0005307859686750005 -0.021593715833475004 -0.015022781508997505 -0.015003159136222494 -0.009962511119172497 0.006122412305802497 0.011831355448475002 0.024145444104952504 0.022929615558449995 0.007460830939547496 0.027548090285600003 0.0453621987585275 0.0328949555896275 0.044859332049350005 
167 0.004448236568537144 -0.004572831624604996 -0.012611344266947497 -0.010967026942604995 -0.009963566911872498 -0.0008894358510724976 -0.010563728369452503 -0.010914241434977497 0.011737337397775004 0.004459891036152491 0.009276391495647502 0.012900020294775001 0.0272630603921025 0.0161105633514 0.041010223393200006 
168 0.00224704308196482 -0.0171768793615375 -0.0157327422080925 -0.0258450926308725 -0.01624336487269001 -0.008447694753902496 -0.019389031346929993 -0.0276424937099825 0.009192568711124999 0.005462712579847494 0.016037690857697497 0.021781165895100003 0.041345970061225 0.01869157727367 0.04942421665285 
169 0.004137661479695713 -0.011422973774729998 -0.017093335187847496 -0.024069250360777502 -0.0246903117618775 -0.007175795479522501 -0.0230005189884775 -0.023778211545329993 0.016490092355752495 0.00034492644222749644 0.025739006724424997 0.029337267146475 0.04207911829877249 0.02436937001510001 0.05079787683155 
170 0.00999423371828071 -0.0042937856706925 -0.009828037549615 -0.023198627381467496 -0.024297386284350006 0.0014445570873800025 -0.0209352137781525 -0.029001293088475 0.02375897404097251 0.017527791516954997 0.03040908519379749 0.03489988861195 0.050133058806999996 0.033601042060625 0.059699218490002495 
171 0.014978193042289645 -0.0031770616559975 -0.0039781749745949994 -0.0223171558083975 -0.020872574304527502 0.00041038870765249766 -0.013411699066974996 -0.029468955232927488 0.022031020583232495 0.023204110805075 0.045571568234297505 0.05051619769124748 0.05934418252576999 0.04581757872152499 0.056025276366675016 
172 0.009036844071397855 -0.0022228993758700035 -0.0015311531750649974 -0.015559823125617501 -0.01398608458925001 0.002164150177134992 -0.022682048890100004 -0.03966833812188 0.016637064041422497 0.014453896109747509 0.028737128325922495 0.0314547424725 0.04886275729716999 0.031461800306047505 0.0483946255474075 
173 0.01597130281022018 -0.0010723413967025 0.0081134711744375 -0.003472126341319999 -0.005345961075949994 0.008618305854647504 -0.005957301961847506 -0.025674934974157505 0.0235373132858725 0.025530533565577506 0.031263680170457504 0.0335183959179975 0.043349470116925005 0.030194135744492496 0.0609955992626525 
174 0.012169824857584284 0.001963495621182499 0.00012221174230999844 -0.007682795266674997 -0.009106069617290002 0.014876625116042501 0.005316959157817499 -0.021056715095110003 0.02435530873687499 0.031847451259540006 0.0260886089684475 0.007432491560319999 0.0301911235044225 0.02611922160375 0.0399096307145475 
175 0.011095724257324285 0.0012184909919124962 -0.00028543741091000154 -0.002943486302554996 -0.003488159023185002 0.017137696775112503 0.007320292604522489 -0.018101644272630005 0.02813895915134499 0.028690286528297502 0.031929651075445 0.0005506956651400028 0.01958404867799751 0.019450504643022497 0.02613824049902499 
176 0.015394781181035001 0.001953188781834998 0.0006398120042324966 0.0036717840561474972 -0.0035493621967249995 0.012164900665720004 0.012127942276167494 -0.007310258939627498 0.0292611781824425 0.036373447664527506 0.037673510820825 0.00993237800072 0.024760776346297492 0.026263399762849998 0.031564239109077505 
177 0.023078095539070354 0.005541722499712498 0.0113439557910625 0.015463764102945003 0.0027098974869649997 0.02086510035497 0.014209589467737498 0.013501673752169999 0.033577672163225006 0.053911125374599994 0.046154714645619994 0.015748869539872493 0.02286238928823 0.028927974570347494 0.0382748885095275 
178 0.022609769961865714 0.00857386547366 0.010245918071830002 0.013816011586994999 0.003800785224030003 0.014056278136372499 0.0038910943205974994 0.018159829349099998 0.023687381856230004 0.052039090557027504 0.048901318243680006 0.010117448893370008 0.0300056411034275 0.03562654303570001 0.0436155736141 
179 0.021404941858242328 0.0095890792093 0.015489021945815 0.0210586971908325 0.008776039681570006 0.014073203974395005 -0.0031738281264275018 0.017178356978132497 0.028513663641757503 0.05805982170277751 0.03985957286497751 0.004693928502582504 0.02385508123838249 0.030217129445374993 0.031479417765922495 
180 0.016842397905171246 0.011989445593394998 0.0150552753602975 0.016897186801540003 0.006209570628582501 0.013699948023809999 0.0001344026284525013 0.012440234674837495 0.021466453854775004 0.0480465644841925 0.0340291029619025 -0.0002685857701175083 0.0137127078876825 0.017035753885100008 0.025345509657947504 
181 0.01584068378605625 0.014923576160872499 0.018381510499087504 0.014500023882869997 0.0043359079634 0.012434448149089998 0.005380413797422502 0.008707469959760001 0.016565477500649992 0.0496928746211925 0.025756269193779994 0.0036516673369225016 0.018443406652947497 0.011888224923319994 0.017108302363472508 
182 0.008505081573297674 0.01505604553092 0.008392363066865003 0.005009769461412497 0.0009710874276750002 -0.004060413357945001 0.004439588078444997 0.0035225737571074954 -0.0011880821397624954 0.03978358180131499 0.015159241241017496 -0.0005257406878224984 0.018164969129820005 0.00048058634131749756 0.013865572375802498 
183 -0.0008113843582801765 0.008020428573870003 0.0010221835161600022 -0.008047785725267499 -0.007876851387337503 -0.006488260138732498 -0.0035960499626325015 -0.013079005662105 -0.010526240222242498 0.023004614826167502 0.0004710701167524993 -0.008690417314450003 0.007097822431767504 -0.004462098843052506 0.011791208775180003 
184 0.0037225564163628592 0.0033936879546424973 0.005137621808800004 -0.006097618568847501 -0.008197277076175001 -0.00637563265371 0.011337049944292502 -0.008852178280019996 -0.0038583898377150022 0.0280283119964725 0.014538147379747502 0.003830459336919999 0.01001780629504501 -0.0014546465232975 0.010668448052924993 
185 0.005948369046542859 0.0003619777924549981 0.010893797374495 -0.0021112520598075024 -0.0044251888384349986 0.003606012626660004 0.010819057065985002 -0.013679496013632499 -0.0038233143348050014 0.03178096604586749 0.0182222672087125 0.008970085364642501 0.010761833445969994 -0.0030782172713300026 0.014978638244822495 
186 0.003431406843726963 -0.0005458803851099993 0.006403427371747502 -0.0014285754167150016 -0.014177076292197497 -0.0006552242175075023 -0.0014816326642300012 -0.0178387613663225 -0.005995924874765001 0.025448587127722504 0.011081177561750005 0.0123540157710925 0.01134098975573 0.0031940313932725005 0.02034054204771 
187 0.005247826515959107 0.005071268706407501 0.0129357485256325 0.0017961933211574977 -0.009428314203205002 -0.0034715170366224975 0.0006806530680674996 -0.01890050384018499 -0.008856389535165002 0.016975550787042503 0.0107446626989525 0.0142493620822475 0.0087329642890025 0.012178579245322493 0.0307613131147725 
188 -0.008271618620571965 -0.0014039565741875055 0.0015694510106450022 -0.012785863958234998 -0.016630128080680002 -0.013894464926812495 -0.018660514344067503 -0.03392616365643251 -0.015276804863712502 -0.0003452717840750026 -0.0035111519945950037 -0.009379400046885002 -0.001379556295895 -0.006615368551975 0.016436533378899998 
189 -0.012028273328375538 -0.0036525769875125 -0.002037347456527501 -0.016412558305322504 -0.014515680370447499 -0.014289953463260001 -0.02041667249125 -0.039766994219369994 -0.019119153576312505 0.0022043267676674994 -0.008853217734032491 -0.020635743016975006 -0.011079995022472495 -0.011120450221905004 0.011300189500462502 
190 -0.010189954857151783 0.0027460761598149994 0.003921304173707498 -0.011348206879027498 -0.006882383577554999 -0.010348818001885002 -0.018850868467689994 -0.04262413760023 -0.019184378400925003 0.0024468043384600013 -0.00822379295608 -0.01923564934459 -0.016940569662520007 -0.005138294597230005 0.007003546815624992 
191 -0.0041161811101076765 0.0011073550236950017 0.005781184504529999 -0.0049366503440350035 -0.0058309541242875 -0.0052118413138625 -0.010671488676814998 -0.030134402190455004 -0.011418828202944998 0.0023224494590374984 -0.005115449329705001 -0.010794603957972502 -0.0017276495964100073 0.008111608288547501 0.010892734919170003 
192 0.0004206896986869642 0.0069740659767350026 0.007820966405579999 -4.66072202724952e-05 -0.002560203418169998 0.0046680875630325 -0.012033323107110003 -0.024305446447410003 -0.0133657013863575 0.0034133792406275034 -0.005203597862074998 -0.006988674434174996 0.011176597989835004 0.018667476913362496 0.017672635568014995 
193 0.0017040152016725004 0.001313960163137499 0.006633417812700001 0.0011503737079850023 -0.0014005469278425022 0.004675762137139999 -0.008085691782845007 -0.0166721435797825 -0.005438624299854999 0.0037723321936549994 -0.007276452688874997 -0.003884505470815 0.011917428485245001 0.025610814437205007 0.011540088636362503 
194 0.010371018791828035 0.0019882858988725023 0.005612310115050001 0.0057385481620575015 0.010160708749175 0.009612718124227499 0.0055689027826975 -0.0073810481779825 0.004146335351264995 0.012944230236307497 0.0013438165360249918 0.021222218916830002 0.011138115297522492 0.03732606724303 0.025773053850515 
195 0.018555780527841965 0.0035845073567774993 0.004942700633040002 0.0142496864506675 0.0194770072594825 0.014157081658517503 0.0214768663675175 -0.008842484931177503 0.006403929934882499 0.023163319020697497 0.015530831120352504 0.03416109334530999 0.02069426453147 0.054442057403405006 0.03634006723884501 
196 0.008302911513464292 0.0032138488942000014 -0.002243548259840001 0.006255004007074996 0.010883921703704998 0.00751528885426 0.0144944859895975 -0.016938382958337498 -0.008583310422202504 0.004379917290525004 0.0019447759902075 0.016225059056252496 0.014029210461935001 0.0428422742280275 0.022222216353094994 
197 0.012412640527147675 0.00048757874623500365 -0.0030781914702750005 0.003654158780624998 0.014868097442660001 0.009991093010305001 0.024125853856474998 -0.011796244926577498 0.0016542009711374987 0.008070847074870002 0.009061361943817502 0.0229990158399375 0.023680167490072502 0.04315161687378249 0.026907411747002497 
198 0.012876994108624825 -0.0022197154108624987 -0.0045998830766750005 0.006999683460349999 0.013573587404210004 0.011741765325127496 0.0269909055614475 -0.011214519249554997 -0.0023944530748425024 0.009997048290632499 0.007737454986209997 0.02672101683344251 0.0184647007018725 0.042201337721230005 0.03627898804816 
199 0.020360917991263397 0.0020125313830525 0.0018915187727175002 0.012658706267587498 0.015993441933139996 0.0156331426009075 0.03428139264367751 0.002761213179894999 0.005450490823785003 0.027783280971217503 0.014096410323054996 0.029135944244894997 0.022813407604507493 0.054992441510227495 0.0455489296190225 
200 0.018574623828571783 -0.003787474298025 -0.006483463104114998 0.005310784695532503 0.007216747094472499 0.008350998921975002 0.0312379743272825 0.002802772850322499 0.0084274944570375 0.030448011375500003 0.02417121999330751 0.03209529798764751 0.023057529317077503 0.052588605616062496 0.04460823436592751 
