# position global 1dels 2dels 3dels 4dels 5dels 10dels 15dels 20dels 25dels 30dels 35dels 40dels 45dels 50dels
101 3.7571104208365864 1.7214219542957439 2.2183377121318526 2.5664867335043318 2.9362430816321576 3.1710788046489364 3.7757101118038245 4.181919979925122 4.3523137682332 4.417244978903959 4.561245196998707 4.395653652557918 4.52134971365806 4.829920748481132 4.933398745709162 
102 3.4087108663417687 1.4576691882073767 1.873371051196457 2.1793825910463216 2.5418343565718886 2.856524398252373 3.3690822191785896 3.803221491095524 3.914926257447036 4.159878927846945 4.262097290736099 4.087203732952967 4.089044682708316 4.479018663710656 4.63216291135825 
103 3.1541638847419025 1.3515243383749462 1.712741020997933 1.9410006063592433 2.2419905498427637 2.521921997091344 3.08990034445663 3.4320792592568283 3.5791631202328786 3.9163437535585444 3.942342722877738 3.7942338497235664 3.9454646643066993 4.242027908917097 4.419778856046127 
104 2.951879175894076 1.2327765967362019 1.5822495756456596 1.8570083678171732 2.0574356446816697 2.3573595391837343 2.9567189010642583 3.1921596788814566 3.2846099682838577 3.6730383812574363 3.7199777753807504 3.5916189101924867 3.7640959443409976 3.9910265188934204 4.03481469596484 
105 2.7437178864031555 1.1312669652163794 1.4373148451239433 1.695018006656185 1.8848625827109664 2.1594308608548953 2.689938625574588 3.029442601838675 3.085986163211582 3.330668441375811 3.4192280717581123 3.4398055702603054 3.566118211954949 3.7281532688604107 3.784864442533371 
106 2.5336030902131395 1.0191341611138671 1.3012419508094453 1.5703655038583617 1.704578428859205 1.9714552194090764 2.439497766910395 2.777603328659253 2.8527308580588016 3.0153468139268615 3.125529590011563 3.2077860731787147 3.348287261673535 3.4500805012923905 3.661548996840158 
107 2.4222548453111283 0.9737804608370184 1.2334687150218953 1.4851481001785576 1.6294421034356887 1.875330029968679 2.3227200896895615 2.5733031576552294 2.7225157049640334 2.9011729638145263 3.0292195609744694 3.085171887491188 3.2276728740846563 3.287184807443196 3.545973295504974 
108 2.2918821859382827 0.9369075081748309 1.148218133308342 1.3995710887317343 1.519140384309791 1.7507114118747875 2.224647782449356 2.409166555881031 2.6032267373487805 2.7298249935392187 2.858072596376961 2.913005603665737 3.049992577815844 3.1576411506606106 3.3650685448613884 
109 2.2004564781174625 0.9231491522811005 1.1108601123099047 1.33229646920251 1.4612509998366643 1.6357036098755675 2.1484528373986556 2.2794620245477373 2.516439706454156 2.62863199555189 2.7345872378971765 2.8083477787952464 2.9312041966030526 3.0483108283157945 3.2271371362087753 
110 2.1053627287366403 0.8669675588020387 1.0364050299327459 1.2568910976337797 1.3989097000972912 1.5555793407926097 2.080306036310871 2.1499714865644934 2.410202552682104 2.5131649283852187 2.6481392994315085 2.667435514428003 2.849925891226281 2.9623660059113237 3.065586935027959 
111 2.0478166091939567 0.8265969401213692 1.034664089486345 1.2070793443427081 1.3257440788058446 1.4564160698188005 2.0071870004283605 2.09034915380153 2.3357881746909706 2.4628204091245527 2.6354033703506707 2.5544544782758565 2.7744867335358725 2.936392367503983 3.011361057326176 
112 1.9629397094598335 0.7673783015971848 0.9712135042879233 1.1566326911981577 1.2587441007323077 1.4178024000152176 1.8742514108876611 1.9881498562800022 2.247984359082025 2.365579580440526 2.516997045225425 2.4539507317927365 2.6897814766625547 2.846742443138596 2.919066880169141 
113 1.8832008265890372 0.7254830160899169 0.8967838532144853 1.081552861066651 1.1980303000384163 1.343776396606572 1.7701899889475299 1.8830665946680167 2.164695395191525 2.255990120030648 2.4377952006675367 2.3815130381750103 2.6079886339660607 2.7586663630457147 2.851550017840941 
114 1.848788561037896 0.7203967629821548 0.8510817020460558 1.035046467958774 1.1525568267031332 1.2847247709468494 1.7176990713009288 1.845266741467245 2.1394113193960385 2.20485258304433 2.341724856464303 2.366987450657885 2.582670315882433 2.750044618764312 2.883279612868023 
