# position global 1dels 2dels 3dels 4dels 5dels 10dels 15dels 20dels 25dels 30dels 35dels 40dels 45dels 50dels
101 0.1050523951743075 0.04348502871840939 0.05040292582148174 0.09762942661574783 0.0674744321390939 0.07586024404065042 0.11094534279474783 0.0851952271749565 0.10580768928166957 0.13024899538208698 0.1440494490308 0.15804857380939133 0.1262097575690087 0.14642184197217392 0.12895459809008697 
102 0.08216427299094849 0.023061395527835486 0.023794817132399993 0.07002932413917391 0.0487005647296539 0.08006601997845914 0.08596535357405218 0.045769862343339116 0.08131193241834785 0.11592167312890433 0.12329347982354782 0.12578484673419132 0.10203315833052173 0.11860649491633043 0.10596089909652175 
103 0.08269436676869632 -0.0008831581303890407 0.016632849783829562 0.06395213567392521 0.05171224981590261 0.07652029404194087 0.06490670796365218 0.04192132146989565 0.07451786571130435 0.12076269145601738 0.12491878545172173 0.13722693321093915 0.1108929097643652 0.13148193724608695 0.14315761130255653 
104 0.06970796823279167 -0.012166922957203308 0.010265975039593742 0.032495746774561046 0.036273212102099134 0.06289276188002609 0.04702249148160175 0.03072659364520521 0.0564237414357913 0.09257199728034783 0.11418203692123477 0.14329123778107825 0.0987955275583826 0.12974828249688694 0.13338887381947828 
105 0.06876907733413172 -0.004101197095761212 0.005806419921288701 0.03162505211705913 0.024405867712005206 0.07034512772735653 0.04682997844728696 0.035534757099773905 0.05705970412093913 0.08816679349452174 0.11164396879953042 0.14096698949895653 0.09930056131709566 0.14033453943726956 0.11484852008052172 
106 0.0675332948373277 -0.0029448580430010427 0.011244853720836525 0.02924504747820695 0.025931338887149557 0.07625884610911304 0.05588196843142609 0.04197879387937391 0.06253821658448697 0.07585097327893915 0.10318907323069565 0.14637553396973912 0.0886467174569913 0.12986083969614365 0.10140878304248699 
107 0.06329117801054314 0.005709019882010954 0.0105397729132887 0.029619702451641732 0.027113233652109568 0.06811534917681739 0.04379652648809391 0.04346800357673739 0.07325716417100869 0.06954050673175652 0.08528881293175652 0.12968381509015653 0.07653367036187825 0.12250549670248695 0.10090541801786088 
108 0.05726760139289849 -0.00022279172240643512 -0.00048812515651026135 0.02080208705464173 0.022112679607873043 0.0640291573978174 0.03752162207140869 0.0552910705115513 0.07739573337309565 0.040134007518643475 0.061881079919410435 0.11500462552514783 0.07789908394750607 0.12783429935126958 0.10255189010113044 
109 0.05257695085023838 -0.006202303361117739 -0.0026456546856459184 0.018341068169130434 0.016346744608203477 0.05274492470429392 0.04480296774809567 0.055878423270448695 0.06871619219869565 0.028715277148382613 0.0605273455633913 0.10497983850039999 0.0694821536854087 0.12740059236572174 0.0969897419879287 
110 0.04538510924132527 -0.006464754325352348 0.0061248322598921765 0.029285768513031312 0.015621756861332183 0.04022329904236348 0.035096259052634776 0.05775871121181217 0.06204067085935652 0.02144633080601739 0.05387035724309564 0.07052767702292868 0.050512057569024355 0.10641429832812173 0.09293426493429566 
111 0.05308594492009334 0.016544314108024868 0.018323479851589566 0.04817302686285913 0.01910162537142088 0.05354636556297391 0.046480199240076535 0.06450833787440174 0.05225808585477739 0.025302816934413913 0.060673700896170434 0.07069437988986957 0.05597708641575652 0.11228842609935652 0.09933138391961564 
